,timestamp,player_name,pass_recipient_name,game_id,period_id,time_seconds,team_id,player_id,start_x,start_y,end_x,end_y,type_id,result_id,bodypart_id,action_id,type_name,result_name,bodypart_name,country_id,country_name,extra,jersey_number,player_nickname,team_name,scores,concedes,offensive_value,defensive_value,vaep_value
83,00:21:12.160,João Moutinho,Bruno Fernandes,7576,1,1272.0,780,3168,37.94117647058823,30.126582278481017,45.88235294117647,11.189873417721515,0,1,0,576,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.006561389192938805,0.000714094378054142,3.344612196087837e-05,0.0003915117122232914,0.00042495783418416977
84,00:21:16.400,Bruno Fernandes,Cristiano Ronaldo,7576,1,1276.0,780,5204,67.94117647058823,11.189873417721515,89.11764705882352,46.48101265822785,0,1,0,578,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.053814977407455444,0.0005750615382567048,0.040530843660235405,4.0748040191829205e-05,0.040571591700427234
85,00:21:18.932,Cristiano Ronaldo,Gonçalo Guedes,7576,1,1278.0,780,5207,90.0,46.48101265822785,90.88235294117648,35.291139240506325,0,1,0,580,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.09798958152532578,0.0006679841317236423,0.04507856070995331,-5.786505062133074e-05,0.04502069565933198
86,00:21:46.760,Pepe,Cédric Soares,7576,1,1306.0,780,20016,49.411764705882355,2.5822784810126507,64.41176470588236,1.7215189873417671,0,1,0,585,pass,success,foot,183.0,Portugal,{},3.0,Pepe,Portugal,0.008646617643535137,0.0005850554443895817,0.008646617643535137,-0.0005850554443895817,0.008061562199145555
87,00:21:49.320,Cédric Soares,Bernardo Silva,7576,1,1309.0,780,3329,64.41176470588236,1.7215189873417671,77.64705882352942,0.8607594936708836,0,1,0,587,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.01142098754644394,0.0004926512483507395,0.004439492244273424,2.5899324100464582e-05,0.004465391568373889
88,00:22:35.653,William Carvalho,João Moutinho,7576,1,1354.5,780,5214,37.05882352941177,12.911392405063289,36.1764705882353,16.35443037974683,21,1,0,609,dribble,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.0038046406116336584,0.001300876378081739,-0.0004047106485813856,0.0007491343421861529,0.0003444236936047673
89,00:22:35.653,William Carvalho,João Moutinho,7576,1,1355.0,780,5214,36.1764705882353,16.35443037974683,34.411764705882355,10.329113924050638,0,1,0,610,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.003332640277221799,0.0011099656112492085,-0.0004720003344118595,0.0001909107668325305,
90,00:22:37.960,João Moutinho,Cristiano Ronaldo,7576,1,1357.0,780,3168,37.94117647058823,16.35443037974683,46.76470588235294,32.708860759493675,0,1,0,612,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.007733053993433714,0.0007834242423996329,0.0027357274666428566,0.0004949946887791157,0.0032307221554219723
91,00:22:39.320,Cristiano Ronaldo,Bruno Fernandes,7576,1,1359.0,780,5207,46.76470588235294,32.708860759493675,45.88235294117647,37.01265822784811,0,1,0,613,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.005187952890992165,0.0008063970599323511,-0.0025451011024415493,-2.297281753271818e-05,
92,00:22:41.440,Bruno Fernandes,Raphaël Guerreiro,7576,1,1361.0,780,5204,51.17647058823529,43.037974683544306,53.8235294117647,57.67088607594937,0,1,0,615,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.007313969079405069,0.0006601960631087422,-0.0009188768453896046,0.0001943339011631906,
93,00:24:09.720,João Moutinho,Cédric Soares,7576,1,1449.0,780,3168,47.64705882352941,27.54430379746836,43.23529411764706,4.303797468354432,0,1,0,629,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.004008206073194742,0.0010772532550618052,0.004008206073194742,-0.0010772532550618052,0.002930952818132937
94,00:24:12.120,Cédric Soares,Pepe,7576,1,1452.0,780,3329,43.23529411764706,4.303797468354432,31.76470588235294,13.772151898734172,0,1,0,631,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.003046273486688733,0.0016273591900244355,-0.0014274849090725183,-0.0001290945801883936,
95,00:24:14.120,Pepe,William Carvalho,7576,1,1454.0,780,20016,35.294117647058826,18.936708860759495,39.705882352941174,31.84810126582279,0,1,0,633,pass,success,foot,183.0,Portugal,{},3.0,Pepe,Portugal,0.006527943070977926,0.001347485464066267,0.0014310148544609547,0.000743333250284195,0.0021743481047451496
96,00:24:15.320,William Carvalho,José Fonte,7576,1,1455.0,780,5214,39.705882352941174,34.43037974683544,33.52941176470588,51.64556962025316,0,1,0,635,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.003595959395170212,0.0018503617029637098,-0.001912805251777172,0.00010929093696177006,
97,00:24:18.520,José Fonte,Bruno Fernandes,7576,1,1458.0,780,3960,45.0,53.36708860759494,56.470588235294116,64.55696202531645,0,1,0,637,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.007199078798294067,0.000963650643825531,0.001033772248774767,0.000576909864321351,0.001610682113096118
98,00:26:02.160,José Fonte,Rui Patrício,7576,1,1562.0,780,3960,21.176470588235293,55.088607594936704,2.6470588235294117,35.291139240506325,0,1,0,683,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.00274211005307734,0.0036659182514995337,0.0008836990455165505,0.0030440695118159056,0.003927768557332456
99,00:28:42.600,Gonçalo Guedes,Cédric Soares,7576,1,1722.0,780,4367,38.82352941176471,23.240506329113927,31.76470588235294,12.911392405063289,0,1,0,727,pass,success,foot,183.0,Portugal,{},17.0,Gonçalo Guedes,Portugal,0.003167389426380396,0.0016117318300530314,-0.0033605536445975304,0.0001714776735752821,
100,00:28:47.760,Cédric Soares,Bernardo Silva,7576,1,1727.0,780,3329,48.529411764705884,0.8607594936708836,67.05882352941175,46.48101265822785,0,1,0,729,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.013756223022937775,0.0010980713414028287,0.007743628695607185,0.0002360246144235134,0.007979653310030699
101,00:28:54.920,Bernardo Silva,Cristiano Ronaldo,7576,1,1734.0,780,3193,71.47058823529412,49.063291139240505,74.11764705882354,57.67088607594937,0,1,0,731,pass,success,foot,183.0,Portugal,{},11.0,Bernardo Silva,Portugal,0.013444353826344013,0.0008849389269016683,-0.0030011991038918495,0.00021752837346866727,
102,00:28:55.520,Cristiano Ronaldo,Raphaël Guerreiro,7576,1,1735.0,780,5207,74.11764705882354,57.67088607594937,88.23529411764706,64.55696202531645,0,1,0,732,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.01868201233446598,0.0006759781390428543,0.005237658508121967,0.000208960787858814,0.005446619295980781
103,00:28:57.173,Raphaël Guerreiro,Cristiano Ronaldo,7576,1,1737.0,780,5209,88.23529411764706,64.55696202531645,75.88235294117646,65.41772151898734,0,1,0,733,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.008397731930017471,0.0006942581967450678,-0.01028428040444851,-1.8280057702213526e-05,
104,00:29:01.160,Cristiano Ronaldo,William Carvalho,7576,1,1741.0,780,5207,75.0,57.67088607594937,65.29411764705883,40.45569620253164,0,1,0,735,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.009486636146903038,0.0008830673177726567,2.1027401089668274e-05,2.4560722522437572e-06,2.348347334191203e-05
105,00:29:04.440,William Carvalho,Bruno Fernandes,7576,1,1744.0,780,5214,64.41176470588236,38.734177215189874,69.70588235294117,51.64556962025316,0,1,0,737,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.014137165620923042,0.0008791344589553773,0.0030669420957565308,0.000250728742685169,0.0033176708384416997
106,00:29:06.800,Bruno Fernandes,Raphaël Guerreiro,7576,1,1746.0,780,5204,72.3529411764706,52.50632911392405,81.1764705882353,64.55696202531645,0,1,0,739,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.013339857570827007,0.0007689177291467786,-0.00184576865285635,0.00023066007997840643,
107,00:29:08.960,Raphaël Guerreiro,Bruno Fernandes,7576,1,1748.0,780,5209,81.1764705882353,64.55696202531645,68.82352941176471,63.69620253164557,0,1,0,741,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.006769597064703703,0.0006942581967450678,-0.0036965706385672092,9.502959437668324e-05,
108,00:29:11.400,Bruno Fernandes,José Fonte,7576,1,1751.0,780,5204,61.76470588235294,64.55696202531645,49.411764705882355,45.620253164556964,0,1,0,743,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.00533520570024848,0.000953479902818799,-0.0005286089144647121,-0.0001357964356429875,
109,00:29:13.680,José Fonte,Pepe,7576,1,1753.0,780,3960,47.64705882352941,45.620253164556964,46.76470588235294,27.54430379746836,0,1,0,745,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.005253476090729237,0.0011301597114652395,-0.00022697588428854942,0.00041119824163615704,0.0001842223573476076
110,00:29:54.000,José Fonte,Cédric Soares,7576,1,1794.0,780,3960,27.35294117647059,16.35443037974683,26.470588235294116,1.7215189873417671,0,1,0,756,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.002762277377769351,0.0017812201986089349,-0.0014050116296857595,0.0008122200379148126,
111,00:29:54.000,José Fonte,Cédric Soares,7576,2,1794.0,780,3960,26.470588235294116,55.949367088607595,52.94117647058823,65.41772151898734,0,1,0,1960,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.005807738751173019,0.0011935760267078876,0.002672624308615923,0.0021001938730478287,0.004772818181663752
112,00:29:58.440,Cédric Soares,Rui Patrício,7576,1,1798.0,780,3329,21.176470588235293,1.7215189873417671,3.5294117647058822,28.405063291139243,0,1,0,758,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.002408039988949895,0.003077444853261113,0.00011616991832852364,-0.0003597468603402376,
113,00:30:04.240,Rui Patrício,Raphaël Guerreiro,7576,1,1804.0,780,5205,6.176470588235294,36.151898734177216,43.23529411764706,63.69620253164557,0,1,0,760,pass,success,foot,183.0,Portugal,{},1.0,Rui Patrício,Portugal,0.005176556296646595,0.0013655350776389241,0.0015335285570472479,0.004001567489467561,0.005535096046514809
114,00:32:11.920,William Carvalho,João Moutinho,7576,1,1931.0,780,5214,26.470588235294116,15.493670886075947,30.88235294117647,16.35443037974683,0,1,0,828,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.00435773516073823,0.0017270829994231462,0.0004951660521328449,0.0007888688705861568,0.0012840349227190018
115,00:32:13.040,João Moutinho,Bernardo Silva,7576,1,1933.0,780,3168,30.88235294117647,16.35443037974683,49.411764705882355,0.0,0,1,0,830,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.006176167633384466,0.0009928037179633975,0.0025000397581607103,0.0011854827171191573,0.0036855224752798676
116,00:33:28.000,Bruno Fernandes,William Carvalho,7576,1,2008.0,780,5204,4.411764705882353,61.9746835443038,7.941176470588235,57.67088607594937,0,1,0,862,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.003358342917636037,0.0028251248877495527,0.00014397688210010529,0.0009161608759313822,0.0010601377580314875
117,00:33:43.040,João Moutinho,Bernardo Silva,7576,1,2023.0,780,3168,23.823529411764707,15.493670886075947,30.88235294117647,1.7215189873417671,0,1,0,874,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.003623577067628503,0.001600818708539009,0.0013337985146790743,0.005309279542416334,0.0066430780570954084
118,00:35:29.880,Gonçalo Guedes,William Carvalho,7576,1,2128.0,780,4367,19.411764705882355,16.35443037974683,30.0,18.075949367088604,21,1,0,920,dribble,success,foot,183.0,Portugal,{},17.0,Gonçalo Guedes,Portugal,0.0044517721980810165,0.002746768994256854,0.001252292189747095,0.002503413939848542,0.0037557061295956373
119,00:35:29.880,Gonçalo Guedes,William Carvalho,7576,1,2129.0,780,4367,30.0,18.075949367088604,26.470588235294116,18.936708860759495,0,1,0,921,pass,success,foot,183.0,Portugal,{},17.0,Gonçalo Guedes,Portugal,0.0030288067646324635,0.0019480036571621895,-0.001422965433448553,0.0007987653370946646,
120,00:35:33.320,William Carvalho,Cédric Soares,7576,1,2133.0,780,5214,20.294117647058826,15.493670886075947,17.647058823529413,5.164556962025316,0,1,0,925,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.002669072011485696,0.0023604072630405426,-8.745049126446247e-05,0.000714034540578723,0.0006265840493142605
121,00:35:51.240,Rui Patrício,José Fonte,7576,1,2151.0,780,5205,7.0588235294117645,30.9873417721519,17.647058823529413,43.89873417721519,0,1,2,933,pass,success,other,183.0,Portugal,{},1.0,Rui Patrício,Portugal,0.0037593869492411613,0.003055708250030875,0.0004863359499722719,0.0018063883762806654,0.0022927243262529373
122,00:35:54.800,José Fonte,João Moutinho,7576,1,2154.0,780,3960,23.823529411764707,43.89873417721519,37.05882352941177,41.31645569620253,0,1,0,935,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.005604572594165802,0.0016832101391628385,0.0019282596185803413,0.0011104849399998784,0.0030387445585802197
123,00:35:57.080,João Moutinho,Raphaël Guerreiro,7576,1,2157.0,780,3168,37.94117647058823,41.31645569620253,46.76470588235294,65.41772151898734,0,1,0,937,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.006076673045754433,0.0009412290528416634,0.0011588549241423607,0.0009891953086480498,0.0021480502327904105
124,00:36:01.200,Raphaël Guerreiro,João Moutinho,7576,1,2161.0,780,5209,46.76470588235294,65.41772151898734,45.0,49.063291139240505,0,1,0,939,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.004481620620936155,0.001070046448148787,-0.0005100234411656857,0.00012797233648598194,
125,00:36:04.880,João Moutinho,William Carvalho,7576,1,2164.0,780,3168,50.294117647058826,46.48101265822785,51.17647058823529,27.54430379746836,0,1,0,941,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.007805058266967535,0.0011143607553094625,0.00023192539811134338,0.00032500969246029854,0.0005569350905716419
126,00:36:07.120,William Carvalho,Cédric Soares,7576,1,2167.0,780,5214,51.17647058823529,27.54430379746836,57.35294117647058,0.8607594936708836,0,1,0,943,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.007320044562220573,0.0010197010124102235,-0.0001859702169895172,0.000370380817912519,0.00018441060092300177
127,00:36:10.880,Cédric Soares,Bernardo Silva,7576,1,2170.0,780,3329,61.76470588235294,1.7215189873417671,68.82352941176471,12.050632911392398,0,1,0,945,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.013012747280299664,0.0007798189180903137,0.0051347436383366585,0.00010103313252329826,0.005235776770859957
128,00:36:12.960,Bernardo Silva,William Carvalho,7576,1,2172.0,780,3193,66.17647058823529,11.189873417721515,61.76470588235294,16.35443037974683,0,1,0,947,pass,success,foot,183.0,Portugal,{},11.0,Bernardo Silva,Portugal,0.007273216266185045,0.0008931608754210174,-0.00041749095544219017,0.00011099322000518441,
129,00:36:14.960,William Carvalho,João Moutinho,7576,1,2174.0,780,5214,64.41176470588236,14.632911392405063,63.52941176470588,38.734177215189874,0,1,0,949,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.010778439231216908,0.0009945285273715854,-0.00022505410015583038,6.11315481364727e-05,
130,00:36:17.640,João Moutinho,Raphaël Guerreiro,7576,1,2177.0,780,3168,63.52941176470588,38.734177215189874,80.29411764705881,62.835443037974684,0,1,0,951,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.015349075198173523,0.0008282526978291571,0.0031107747927308083,0.0003065544296987355,0.0034173292224295437
131,00:38:34.920,Rui Patrício,José Fonte,7576,1,2314.0,780,5205,5.294117647058823,35.291139240506325,20.294117647058826,53.36708860759494,22,1,0,1001,goalkick,success,foot,183.0,Portugal,{},1.0,Rui Patrício,Portugal,0.0038700327277183533,0.0034200618974864483,0.001444710185751319,0.022804007399827242,0.02424871758557856
132,00:38:40.480,José Fonte,Raphaël Guerreiro,7576,1,2320.0,780,3960,37.05882352941177,55.949367088607595,43.23529411764706,64.55696202531645,0,1,0,1003,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.00517968088388443,0.001024626544676721,0.00010063918307423592,0.001383276074193418,0.001483915257267654
133,00:38:42.240,Raphaël Guerreiro,William Carvalho,7576,1,2322.0,780,5209,45.0,63.69620253164557,41.470588235294116,53.36708860759494,0,1,0,1005,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.004301637876778841,0.0011975488159805536,-0.001361088827252388,9.466242045164108e-05,
134,00:38:44.160,William Carvalho,João Moutinho,7576,1,2324.0,780,5214,41.470588235294116,53.36708860759494,46.76470588235294,42.177215189873415,0,1,0,1007,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.006617661565542221,0.0011351050343364477,0.00162601750344038,0.0005031340988352895,0.0021291516022756696
135,00:38:48.680,João Moutinho,Cédric Soares,7576,1,2328.0,780,3168,52.05882352941177,28.405063291139243,57.35294117647058,1.7215189873417671,0,1,0,1009,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.007320044562220573,0.0010197010124102235,-0.0015659630298614502,0.000370380817912519,
136,00:38:51.280,Cédric Soares,Bernardo Silva,7576,1,2331.0,780,3329,57.35294117647058,1.7215189873417671,66.17647058823529,0.8607594936708836,0,1,0,1011,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.008440349251031876,0.0008581210277043283,0.0026114685460925102,0.00038015953032299876,0.002991628076415509
137,00:38:56.440,Bernardo Silva,José Fonte,7576,1,2336.0,780,3193,63.52941176470588,15.493670886075947,48.529411764705884,36.151898734177216,0,1,0,1013,pass,success,foot,183.0,Portugal,{},11.0,Bernardo Silva,Portugal,0.005701950751245022,0.0011480461107566953,-0.001538267359137535,-0.00013180298265069723,
138,00:38:59.200,José Fonte,Raphaël Guerreiro,7576,1,2339.0,780,3960,48.529411764705884,38.734177215189874,62.64705882352941,64.55696202531645,0,1,0,1015,pass,success,foot,183.0,Portugal,{},6.0,José Fonte,Portugal,0.008767149411141872,0.0007853291463106871,0.002190715167671442,0.0007927495753392577,0.0029834647430106997
139,00:39:01.480,Raphaël Guerreiro,Bruno Fernandes,7576,1,2341.0,780,5209,66.17647058823529,63.69620253164557,77.64705882352942,64.55696202531645,0,1,0,1017,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.012713691219687462,0.0006987495580688119,0.0040491195395588875,9.053823305293918e-05,0.004139657772611827
140,00:39:03.600,Bruno Fernandes,Raphaël Guerreiro,7576,1,2343.0,780,5204,77.64705882352942,64.55696202531645,69.70588235294117,64.55696202531645,0,1,0,1019,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.006769597064703703,0.0006942581967450678,-0.0036965706385672092,9.502959437668324e-05,
141,00:39:05.120,Raphaël Guerreiro,Cristiano Ronaldo,7576,1,2345.0,780,5209,67.05882352941175,63.69620253164557,70.58823529411765,52.50632911392405,0,1,0,1021,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.012713691219687462,0.0007873864378780127,0.00641509797424078,3.0297029297798872e-05,0.006445395003538579
142,00:39:06.093,Cristiano Ronaldo,William Carvalho,7576,1,2346.0,780,5207,70.58823529411765,52.50632911392405,61.76470588235294,54.22784810126582,0,1,0,1022,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.007012615446001291,0.0008552325889468193,-0.005701075773686171,-6.784615106880665e-05,
143,00:39:07.573,William Carvalho,Bernardo Silva,7576,1,2347.0,780,5214,61.76470588235294,54.22784810126582,62.64705882352941,39.59493670886076,0,1,0,1023,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.011437959037721157,0.0009988810634240508,0.004425343591719866,-0.0001436484744772315,0.004281695117242634
144,00:39:11.600,Bernardo Silva,William Carvalho,7576,1,2351.0,780,3193,61.76470588235294,42.177215189873415,59.11764705882353,48.20253164556962,0,1,0,1025,pass,success,foot,183.0,Portugal,{},11.0,Bernardo Silva,Portugal,0.006955800577998161,0.0010153914336115122,-0.002737581729888916,0.00011735665611922741,
145,00:39:13.240,William Carvalho,Bruno Fernandes,7576,1,2353.0,780,5214,59.11764705882353,48.20253164556962,77.64705882352942,65.41772151898734,0,1,0,1027,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.014130973257124424,0.0007853291463106871,0.006425860337913036,0.00048273743595927954,0.006908597773872316
146,00:39:17.040,Bruno Fernandes,William Carvalho,7576,1,2357.0,780,5204,75.0,63.69620253164557,64.41176470588236,57.67088607594937,0,1,0,1029,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.006769597064703703,0.0007823256892152131,-0.0024318057112395763,3.535777796059847e-05,
147,00:39:20.080,William Carvalho,Pepe,7576,1,2360.0,780,5214,60.88235294117648,51.64556962025316,47.64705882352941,30.126582278481017,0,1,0,1031,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.005518401972949505,0.0011480461107566953,-0.0012758532539010048,-2.97880033031106e-05,
148,00:39:27.320,Pepe,José Fonte,7576,1,2367.0,780,20016,50.294117647058826,38.734177215189874,46.76470588235294,53.36708860759494,0,1,0,1033,pass,success,foot,183.0,Portugal,{},3.0,Pepe,Portugal,0.004603736102581024,0.0010928779374808073,-0.0033904723823070526,0.0003428278723731637,
149,00:39:49.440,Raphaël Guerreiro,Gonçalo Guedes,7576,1,2389.0,780,5209,68.82352941176471,68.0,70.58823529411765,62.835443037974684,2,1,0,1036,throw_in,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.006431051064282656,0.0007369445520453155,0.006431051064282656,-0.0007369445520453155,0.00569410651223734
150,00:39:51.160,Gonçalo Guedes,Raphaël Guerreiro,7576,1,2391.0,780,4367,69.70588235294117,61.9746835443038,68.82352941176471,64.55696202531645,0,1,2,1038,pass,success,other,183.0,Portugal,{},17.0,Gonçalo Guedes,Portugal,0.006659720093011856,0.0006957039586268365,-0.0006166915409266949,0.0001898194313980639,
151,00:42:45.080,Rui Patrício,Cristiano Ronaldo,7576,1,2565.0,780,5205,13.235294117647058,36.151898734177216,38.82352941176471,32.708860759493675,0,1,2,1100,pass,success,other,183.0,Portugal,{},1.0,Rui Patrício,Portugal,0.006528113037347794,0.002011315431445837,0.001872253604233265,0.0019772369414567947,0.0038494905456900597
152,00:42:50.040,Cristiano Ronaldo,Raphaël Guerreiro,7576,1,2570.0,780,5207,59.11764705882353,30.9873417721519,79.41176470588235,64.55696202531645,0,1,0,1102,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.014512184076011181,0.0007399183232337236,0.00296967476606369,0.0005985364550724626,0.0035682112211361527
153,00:42:57.320,Raphaël Guerreiro,Bruno Fernandes,7576,1,2577.0,780,5209,83.82352941176471,57.67088607594937,80.29411764705881,47.34177215189874,0,1,0,1104,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.020427905023097992,0.0010225557489320636,0.0005831774324178696,-4.3865409679710865e-05,0.0005393120227381587
154,00:43:00.160,Bruno Fernandes,William Carvalho,7576,1,2580.0,780,5204,75.88235294117646,47.34177215189874,68.82352941176471,35.291139240506325,0,1,0,1106,pass,success,foot,183.0,Portugal,{},16.0,Bruno Fernandes,Portugal,0.01399947889149189,0.000992462271824479,-0.003687715157866478,7.83188734203577e-05,
155,00:43:01.960,William Carvalho,Gonçalo Guedes,7576,1,2581.0,780,5214,69.70588235294117,34.43037974683544,75.0,24.10126582278481,0,1,0,1108,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.025588542222976685,0.000986541504971683,0.008430089801549911,0.00027459440752863884,0.00870468420907855
156,00:43:02.960,Gonçalo Guedes,William Carvalho,7576,1,2582.0,780,4367,75.0,24.10126582278481,69.70588235294117,33.56962025316456,0,1,0,1109,pass,success,foot,183.0,Portugal,{},17.0,Gonçalo Guedes,Portugal,0.014566224068403244,0.001008680323138833,-0.01102231815457344,-2.213881816715002e-05,
157,00:43:04.800,William Carvalho,Bernardo Silva,7576,1,2584.0,780,5214,68.82352941176471,24.10126582278481,81.1764705882353,0.8607594936708836,0,1,0,1111,pass,success,foot,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.013627595268189907,0.000876434613019228,0.0008428366854786873,0.0002837014617398381,0.0011265381472185254
158,00:43:12.960,Bernardo Silva,Cédric Soares,7576,1,2592.0,780,3193,85.58823529411765,10.329113924050638,93.52941176470588,2.5822784810126507,0,1,0,1113,pass,success,foot,183.0,Portugal,{},11.0,Bernardo Silva,Portugal,0.017652243375778198,0.0007544074906036258,-0.005346531048417091,0.00021487846970558167,
159,00:43:24.880,William Carvalho,Cédric Soares,7576,1,2604.0,780,5214,76.76470588235294,12.911392405063289,67.94117647058823,6.025316455696206,0,1,1,1118,pass,success,head,183.0,Portugal,{},14.0,William Carvalho,Portugal,0.007169737014919519,0.0007748067728243768,-0.004006707575172186,0.00225474318722263,
160,00:43:27.000,Cédric Soares,Pepe,7576,1,2607.0,780,3329,67.94117647058823,6.025316455696206,57.35294117647058,18.075949367088604,0,1,0,1120,pass,success,foot,183.0,Portugal,{},21.0,Cédric Soares,Portugal,0.00629884097725153,0.0009955894201993942,-0.0015859855338931084,-0.00011473736958578229,
161,00:43:32.000,Pepe,Gonçalo Guedes,7576,1,2612.0,780,20016,55.588235294117645,2.5822784810126507,83.82352941176471,23.240506329113927,0,1,0,1122,pass,success,foot,183.0,Portugal,{},3.0,Pepe,Portugal,0.04279441013932228,0.0010224228026345372,0.037709818221628666,0.00023389351554214954,0.037943711737170815
162,00:00:00.001,Cristiano Ronaldo,João Moutinho,7576,2,0.0,780,5207,52.05882352941177,34.43037974683544,45.0,37.87341772151899,0,1,0,1148,pass,success,foot,183.0,Portugal,{},7.0,Cristiano Ronaldo,Portugal,0.0049461666494607925,0.0008949656621553004,0.0049461666494607925,-0.0008949656621553004,0.004051200987305492
163,00:00:01.480,João Moutinho,Raphaël Guerreiro,7576,2,1.0,780,3168,47.64705882352941,40.45569620253164,44.11764705882353,66.27848101265823,0,1,0,1150,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.003868347266688943,0.0007656497764401138,-0.003737108549103141,0.0003419365384615958,
164,00:00:04.400,Raphaël Guerreiro,João Moutinho,7576,2,4.0,780,5209,45.88235294117647,66.27848101265823,44.11764705882353,52.50632911392405,0,1,0,1152,pass,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.004397648852318525,0.0008315099403262138,-0.0012650778517127037,0.00017030839808285236,
165,00:00:05.680,João Moutinho,José Fonte,7576,2,5.0,780,3168,44.11764705882353,52.50632911392405,29.117647058823533,60.25316455696203,0,1,0,1153,pass,success,foot,183.0,Portugal,{},8.0,João Moutinho,Portugal,0.0028180559165775776,0.0014114858349785209,-0.0015795929357409477,-0.000579975894652307,
166,00:00:20.680,Raphaël Guerreiro,Bruno Fernandes,7576,2,20.0,780,5209,43.23529411764706,68.0,53.8235294117647,65.41772151898734,2,1,0,1156,throw_in,success,foot,183.0,Portugal,{},5.0,Raphaël Guerreiro,Portugal,0.004114561714231968,0.0007565146661363542,0.004114561714231968,-0.0007565146661363542,0.0033580470480956137
